FILE	AUTHOR	TECHNIQUE	URL
./images/225.jpg	ALBERTINELLI, Mariotto	Oil on wood	The predella of the altarpiece with the Visitation shows three stories from the life of Christ: the Annunciation, the Birth of Christ and the Circumcision. Despite the small size of the three compartments, Albertinelli succeeds in constructing austere, essential spaces which display a great formal balance. The small, full figures are firmly and vigorously placed in scenes which respect the most rigorous perspective laws of the Florentine Quattrocento.
./images/226.jpg	ALBERTINELLI, Mariotto	Oil on wood	The predella of the altarpiece with the Visitation shows three stories from the life of Christ: the Annunciation, the Birth of Christ and the Circumcision. Despite the small size of the three compartments, Albertinelli succeeds in constructing austere, essential spaces which display a great formal balance. The small, full figures are firmly and vigorously placed in scenes which respect the most rigorous perspective laws of the Florentine Quattrocento.
./images/227.jpg	ALBERTINELLI, Mariotto	Oil on panel	This signed and dated painting is an autograph variant of Albertinelli' most celebrated work, the Visitation in the Uffizi, Florence, which is dated 1503 but not signed. Just five years after executing the Uffizi prototype, which shows the undeniable influence of Perugino in its use of soft highlights and its inclusion of a classical arcade, the artist returned to the subject using the same cartoon but introduced some fundamental differences to the design: the architectural niche and the landscape have been removed and two additional figures have been introduced. While the central figures may wear robes different in colour and detail from the prototype, they are very much faithful to the original in their harmonious pyramidal design which balances both movement and stasis. Interestingly, the face of Elizabeth in the present work is no longer in shadow as it is in the Uffizi version.The lateral figures may be the work of Giuliano Bugiardini, who is known to have rented quarters next to Albertinelli in 1503 and began assisting him shortly thereafter.
./images/228.jpg	ALBOTTO, Francesco	Oil on canvas	Francesco Albotto was a young assistant to Marieschi who imitated his master's style.
./images/229.jpg	ALBOTTO, Francesco	Oil on canvas	
./images/230.jpg	ALCIBAR, JosÃ© de	Oil on canvas	Alcibar was a famous painter in Mexico in the viceregal period. He painted murals in many cathedrals, and painted portraits of nuns. In 18th-century Mexico hundreds of portraits were produced on the occasion of taking vow of chastity of young girls going to a convent. This painting representing a 16 years old girl belongs to this series.
./images/231.jpg	ALDROVANDI, Ulisse	Watercolour	"These animal pictures can be found in the ""Tavola di animali"" vol. 5/1, fol. 20."
./images/232.jpg	ALDROVANDI, Ulisse	Woodcut	"This animal picture can be found in Ulisse Aldrovandi ""Quadrupedum omnium bisulcorum Historia"", Bologna 1621, 369."
./images/233.jpg	ALDROVANDI, Ulisse	Woodcut	"This animal picture can be found in Ulisse Aldrovandi ""Monstrorum historia cum paralipomenis historiae omnium animalium"", Bologna 1642, 127."
./images/234.jpg	ALDROVANDI, Ulisse	Woodcut	"This animal picture can be found in Ulisse Aldrovandi, ""Quadrupedum omnium bisulcorum Historia"", Bologna 1621, 756."
./images/235.jpg	ALDROVANDI, Ulisse	Watercolour	"These animal pictures can be found in the ""Tavola di animali"" vol. 6/2, fol. 87."
./images/236.jpg	ALDROVANDI, Ulisse	Woodcut	"This animal picture can be found in Ulisse Aldrovandi, ""De quadrupedibus digitatis viviparis"", Bologna 1637, 267."
./images/237.jpg	ALDROVANDI, Ulisse	Woodcut	
./images/238.jpg	ALDROVANDI, Ulisse	Watercolour	"One of the more prominent members of the university faculty in Bologna was Ulisse Aldrovandi who, although a doctor, received the chair of natural sciences at the university in 1561. Under Aldrovandi's leadership the University of Bologna became the centre for study of plant and animal life around the world. Eighteen volumes containing over 2.900 of Aldrovandi's watercolours show both how wide-ranging his interest was and how precise his observations were in cataloguing the specimens that were kept in his natural history ""museum"" and in the University's botanical garden, founded in 1587. His drawings are instructive as a measure of the perceived possibility that one could, indeed, catalogue nature completely, one specimen at a time piling up in endless sheaves of drawings.The picture shows a page from a volume of drawings."
./images/239.jpg	ALEKSANDROVIÃ, Ljubomir	Oil on canvas	In Croatia, Bosnia and Herzegovina, and in northern Serbia, depending on the kind of harvest, people celebrate harvest season by dressing themselves with fruits of the harvest.
./images/240.jpg	ALENZA Y NIETO, Leonardo	Oil on canvas	The present portrait belongs to the early part of the artist's career, cut short by his untimely death in 1845.
./images/241.jpg	ALENZA Y NIETO, Leonardo	Oil on canvas	Alenza y Nieto is often described as the last of the followers of Goya, in whose Caprichos and drawings he found inspiration for the genre scenes for which he became best known. His two canvases entitled Satire on Romantic Suicide (Museo Romántico, Madrid) are perhaps the most characteristic of his works.
./images/242.jpg	ALESSI, Galeazzo	-	0
./images/243.jpg	ALESSI, Galeazzo	-	The villa, built on the slopes of the Albaro hill, was commissioned in the summer of 1548 by the aristocratic Luca Giustiniani to architect Galeazzo Alessi from Perugia. The architect designed the building as a compact block, apparently disconnected from the garden surrounding it, which once extended to the sea but today is divided into various public parks. The style developed by Alessi for this building became a model and a source of inspiration for several other noble villas in Genoa.The ancient residence remained property of the Giustiniani family until 1787 when it passed to the Cambiaso family.  The villa became property of the Municipality of Genoa in 1921 and is today the seat of the Faculty of Engineering of the University of Genoa.
./images/244.jpg	ALESSI, Galeazzo	-	The villa, built on the slopes of the Albaro hill, was commissioned in the summer of 1548 by the aristocratic Luca Giustiniani to architect Galeazzo Alessi from Perugia. The architect designed the building as a compact block, apparently disconnected from the garden surrounding it, which once extended to the sea but today is divided into various public parks. The style developed by Alessi for this building became a model and a source of inspiration for several other noble villas in Genoa.The ancient residence remained property of the Giustiniani family until 1787 when it passed to the Cambiaso family.  The villa became property of the Municipality of Genoa in 1921 and is today the seat of the Faculty of Engineering of the University of Genoa.
./images/245.jpg	ALESSO DI BENOZZO	Tempera and gold on wood	
./images/246.jpg	ALESSO DI BENOZZO	Oil on panel	This panel represents the Crucifixion, with the Madonna and Sts John the Evangelist and Mary Magdalene, a city and mountainous landscape beyond.
./images/247.jpg	ALESSO DI BENOZZO	Oil on panel	This panel represents the Crucifixion, with the Madonna and Sts John the Evangelist and Mary Magdalene, a city and mountainous landscape beyond.
./images/248.jpg	ALESSO DI BENOZZO	Tempera on panel	The painting depicts the Madonna and Child before a cloth-of-honour held aloft by two angels. The composition can be associated with Benozzo Gozzoli's Mystic Marriage of St Catherine, which also shows the Christ Child blessing seated on his mother's lap, before a cloth-of-honour held aloft by two angels.
./images/249.jpg	ALESSO DI BENOZZO	Tempera on wood	
./images/250.jpg	ALGARDI, Alessandro	Bronze	Ulpiano Volpi was the archbishop of Chieti and the bishop of Novara. The bust, executed after a funeral mask, was conceived to view only frontally, its back side is hollow.
./images/251.jpg	ALGARDI, Alessandro	Marble	0
./images/252.jpg	ALGARDI, Alessandro	Marble	Algardi's portrait busts are much less flamboyant or self-consciously artistic in character than those of Bernini. Where Bernini sought movement and engagement in his portraits, Algardi's approach was more understated, and more concerned with evoking presence through minute attention to physiognomy. His busts seem more aloof because they functioned generally as part of funerary monuments where meditation and piety were the primary requirements.The hallmarks of his approach to portraiture were established by the mid-1630s, when he created the bust of the papal advocate, Monsignor Antonio Cerri, and the posthumous portrait of Cardinal Giovanni Garzia Mellini.The bust of Cerri is an example of the sculptor at his most skillful, moving from the precisely defined modelling of the head and crisply carved folds of collar and drapery to the passages of hair and skin which appear to have issued from a brush rather than a chisel. The downward turn of the head indicates that the bust was once intended to be seen from Cerri's wall monument, but in the event the original was kept back and an inferior copy from Algardi's shop was placed on the tomb.
./images/253.jpg	ALGARDI, Alessandro	Bronze	0
./images/254.jpg	ALGARDI, Alessandro	Marble	0
./images/255.jpg	ALGARDI, Alessandro	Marble	Algardi represents his sitter, with his mouth closed, in a state of permanence and tranquil existence.
./images/256.jpg	ALGARDI, Alessandro	Marble	0
./images/257.jpg	ALGARDI, Alessandro	Marble	0
./images/258.jpg	ALGARDI, Alessandro	Bronze	0
./images/259.jpg	ALGARDI, Alessandro	Bronze	0
./images/260.jpg	ALGARDI, Alessandro	Stucco	0
./images/261.jpg	ALGARDI, Alessandro	Stucco	0
./images/262.jpg	ALGARDI, Alessandro	Marble	Algardi's portrait busts are much less flamboyant or self-consciously artistic in character than those of Bernini. Where Bernini sought movement and engagement in his portraits, Algardi's approach was more understated, and more concerned with evoking presence through minute attention to physiognomy. His busts seem more aloof because they functioned generally as part of funerary monuments where meditation and piety were the primary requirements.The hallmarks of his approach to portraiture were established by the mid-1630s, when he created the posthumous portrait of Cardinal Giovanni Garzia Mellini.The bust of Mellini stands in his chapel in Santa Maria del Popolo and shows the Cardinal turning towards the altar, his left hand on his heart and his right hand holding his place in a prayer book. The work was much admired in Algardi's day, and the critic Bellori praised the illusion of the deceased 'almost kneeling, in the act of praying to the altar'. The bust conveys a sense of Baroque piety and an assured technique: the lace appearing at the Cardinal's sleeves and the short cape carelessly folded behind his left hand are brilliantly observed, and such details contribute to the uncanny sense of a physical presence in the niche.
./images/263.jpg	ALGARDI, Alessandro	Marble	0
./images/264.jpg	ALGARDI, Alessandro	Marble	0
./images/265.jpg	ALGARDI, Alessandro	Marble	The combination of minute attention to detail and miraculous tonal control are the most engrossing feature of Algardi's busts. When the need arose, he cold also produce a striking performance, as in the splendidly imposing bust of Donna Olimpia Maidalchini, one of the greatest portraits of the period. Disagreeable and domineering, Donna Olimpia did not exude charm, but as the sister-in-law of Pope Innocent X she was a power in Rome during his reign. Algardi transmutes his unpromising sitter into an image of majesty and determination, the tilt of her head and the expression of her face being amplified by a billowing veil. Unusually, Algardi reverses the normal approach to flesh and drapery tones by giving the latter a bright, milky sheen and leaving the former matt. This transposition was dictated by Algardi's emphasis upon the veil which is so integral to the bust's impact.
./images/266.jpg	ALGARDI, Alessandro	Marble	0
./images/267.jpg	ALGARDI, Alessandro	Black marble	0
./images/268.jpg	ALGARDI, Alessandro	Photo	0
./images/269.jpg	ALGARDI, Alessandro	Photo	0
./images/270.jpg	ALGARDI, Alessandro	Marble	0
./images/271.jpg	ALGARDI, Alessandro	Marble	0
./images/272.jpg	ALGARDI, Alessandro	Marble	0
./images/273.jpg	ALGARDI, Alessandro	Marble	0
./images/274.jpg	ALGARDI, Alessandro	Marble	0
./images/275.jpg	ALGARDI, Alessandro	Marble	0
./images/276.jpg	ALINCBROT, Louis	Oil on panel	The style of the Flemish painters, who brought with them the new technique of transparent oil painting, was adopted by the court  of Castile in the second third of the fifteenth century. Among the pioneers of this style was Louis Alincbrot who painted the complex triptych depicting scenes from the life of Christ.The picture shows the central panel of the triptych which depicts Jesus Debating with the Doctors of the Church, The Road to Calvary, and in the background, The Crucifixion. The left panel depicts The Circumcision, while the on the right has a Pietà, with the sarcophagus for Christ's burial in the background.
./images/277.jpg	ALLAR, AndrÃ©-Joseph	White marble	This marble is a reduced-size version of Allar's life-size model exhibited at the 1881 Paris Salon des artistes français. It received the prestigious médaille d'honneur and was acquired by the French state for the Musée du Luxembourg. The marble portrays a scene from one of the great Greek tragedies, Alcestis by Euripides, written in 438 B.C.E. Allar here presents the moment that Alcestis passes from this world into the next.
./images/278.jpg	ALLAR, AndrÃ©-Joseph	White marble	This marble is a reduced-size version of Allar's life-size model exhibited at the 1881 Paris Salon des artistes français. It received the prestigious médaille d'honneur and was acquired by the French state for the Musée du Luxembourg. The marble portrays a scene from one of the great Greek tragedies, Alcestis by Euripides, written in 438 B.C.E. Allar here presents the moment that Alcestis passes from this world into the next.
./images/279.jpg	ALLAR, AndrÃ©-Joseph	White marble	
./images/280.jpg	ALLAR, AndrÃ©-Joseph	Marble	The subject is the conjugal virtue of the heroine of the tragic drama Alcestis by the fifth-century B.C. Greek poet Euripides. When her husband angered the gods, Alcestis volunteered to give her life so that his might be spared.This marble group was inspired by the death of the artist's wife.
./images/281.jpg	ALLAR, AndrÃ©-Joseph	Bronze	
./images/282.jpg	ALLAR, AndrÃ©-Joseph	Bronze	Pierre Guillaume Frédéric Le Play (1806-1882) was a French engineer, sociologist and economist. As a sociologist he developed techniques for systematic research on the family.
./images/283.jpg	ALLEGRAIN, Christophe-Gabriel	Marble	The Venus at Bath was commissioned in 1756 and completed c. 1767. Its concept, derived loosely from Giambologna, is much better than the execution, whereby the goddess remains lumpish and her draperies inert and mechanical. However, it was praised by Diderot. This appealed to Madame Du Barry, who obtained the Venus and placed it at Louveciennes, and commissioned in 1772 from the sculptor a pendant of virtually the same subject in less languorous mood: a Diana surprised by Actaeon (also in the Louvre, Paris), completed five years later and then exhibited in the artist's studio.
./images/284.jpg	ALLEGRAIN, Etienne	Oil on canvas	Allegrain followed Poussin by painting heroic landscapes.
./images/285.jpg	ALLEGRAIN, Etienne	Oil on canvas 	Allegrain was a follower of the two great classical landscape painters of 17th-century France: Claude Lorrain and Nicolas Poussin. During his early years he was influenced by Claude and like him, he evoked still ambiences and atmospherics bathed in a deep play of light and shade. But the strongest influence on Allegrain came from Poussin.
./images/286.jpg	ALLEGRAIN, Etienne	Oil on canvas 	In the last decades of the seventeenth century the ideal landscape of Claude Lorrain was continued by painters such as Étienne Allegrain and Pierre-Antoine Patel (Patel the Younger) who added to it a new type of artificiality which was almost eighteenth-century in character.
./images/287.jpg	ALLORI, Alessandro	Fresco	The twenty-five-year old Ottaviano de' Medici, on behalf of Cardinal Giulio de' Medici and his cousin Pope Leo X, commissioned Andrea del Sarto, Franciabigio and Pontormo for decorations celebrating the pope's father, Lorenzo the Magnificent, and other family members inside the family's villa at Poggio a Caiano. The iconographical programme, designed by the historian Paolo Giovio, aimed to evoke the celebrations of the Medici house through a series of episodes drawn from Roman history.Work in the Salone was halted with the death of Leo X in December 1521. Pontormo was the only one to have finished his lunette fresco, frescoes by Franciabigio and Andrea del Sarto on the long walls were partially incomplete. The decoration was completed by Alessandro Allori in 1578-82, a commission of Grand Duke Francesco de' Medici.Allori first completed the existing parts of the frescoes by Franciabigio and Andrea del Sarto together with those he planned, then he painted two large scenes, The Banquet of Syphax on the long wall containing Franciabigio's The Return of Cicero to Rome, and Titus Quinctius Flamininus's Speech before the Achaeans on the long wall containing Andrea del Sarto's Triumph of Caesar. In both scenes Allori placed the events in a large columned hall that opens up onto a landscape.Finally, he painted the lunette on the wall opposite to Pontormo's lunette. It is a formal pendant to Pontormo's work, he took over the horizontal articulation, the number of figures, even the colours of their garments. The theme of the lunette is Hercules and Fortuna beneath the Tree of the Hesperides.The picture shows the long wall with Allori's The Banquet of Syphax and Franciabigio's The Return of Cicero to Rome, as well as the wall with Pontormo's lunette.
./images/288.jpg	ALLORI, Alessandro	Fresco	Allori painted the lunette on the wall opposite to Pontormo's lunette in the Salone. It is a formal pendant to Pontormo's work, he took over the horizontal articulation, the number of figures, even the colours of their garments. The theme of the lunette is Hercules and Fortuna beneath the Tree of the Hesperides.The picture shows the wall containing Allori's lunette fresco.
./images/289.jpg	ALLORI, Alessandro	Fresco	Allori's The Banquet of Syphax is located on the long wall of the Salone containing Franciabigio's The Return of Cicero to Rome. Allori placed the event in a large columned hall that opens up onto a landscape. He perhaps found his inspiration in Venetian painting, in particular, Paolo Veronese's depictions of banquets.Syphax was a king of the ancient Numidian tribe Masaesyli of western Numidia during the last quarter of the 3rd century BC. His story is told in Livy's Ab Urbe Condita (written c. 27-25 BC). In his twenty-eighth book Livy records that Scipio, coming from Carthage, was surprised to encounter Hasdrubal, who had retreated from Spain before the Romans, at the court of the Numidian prince Syphax. Their host was flattered that both combatants had sought his support. He invited Scipio and Hasdrubal to share a meal, where the scene that Allori depicted took place. The two bitter enemies  took their meal on the same triclinium.
./images/290.jpg	ALLORI, Alessandro	Fresco	Allori's Titus Quinctius Flamininus's Speech before the Achaeans is located on the long wall containing Andrea del Sarto's Triumph of Caesar. Allori placed the event in a large columned hall that opens up onto a landscape.Titus Quinctius Flamininus (c. 229 BC-c. 174 BC) was a Roman politician and general instrumental in the Roman conquest of Greece. This historical scene shows us Titus Quinctius Flamininus, the victor at Cynoscephalae at a meeting with the Achaeans in Aigon in 192 BC, where he so convinced the Achaeans with his speech that they decided to consider the enemies of Rome as their own enemies as well and declare war against them. This is an analogy to Lorenzo de' Medici's appearance at the Congress of Cremona in February 1483, where he once again demonstrated his powers of persuasion on the stated fighting Venice in the Ferrarese War (1482–84).
./images/291.jpg	ALLORI, Alessandro	Fresco	Allori painted the lunette on the wall opposite to Pontormo's lunette in the Salone. It is a formal pendant to Pontormo's work, he took over the horizontal articulation, the number of figures, even the colours of their garments. The theme of the lunette is Hercules and Fortuna beneath the Tree of the Hesperides.This detail of the lunette fresco shows Fortuna as Victrix with the Insignia of the Tuscan Grand Dukes Triumphs over Envy and Fury.
./images/292.jpg	ALLORI, Alessandro	Red and black chalk	This drawing ahows a plan for the decoration of the Salone of the Villa Medici at Poggio a Caiano.
./images/293.jpg	ALLORI, Alessandro	Oil on copper	This allegorical scene, the Dream of Human Life, is depicted on the back of the portrait of Bianca Cappello. The artist rendered this scene in an unnecessarily complicated fashion.
./images/294.jpg	ALLORI, Alessandro	Oil on canvas	The layout of the composition played on the beam of light directed behind the Virgin Mary and the vivid piece of still-life in the foreground are already features of seventeenth-century painting.
./images/295.jpg	ALLORI, Alessandro	Oil on copper	"In this painting the angels are dressing the dead Jesus. The subject is Byzantine in origin and rare in Western art. The mattress, covered with red velvet is a stylized variant of the ""red-stone"" relic, formerly in the Byzantine Pantokrator church. According to an apocryphal legend, Christ was lying on this stone when the angels anointed him and covered him with the shroud. The legendary event, shown on the small painting on copper, is supplemented with a liturgical reference: on the altar in the background, we can see a chalice, symbolizing the mystery of the Eucharist.Alessandro Allori works with definite contours, models like a sculptor and paints numerous small details.The painting is signed in the centre of the altar-step: ALESSANDRO BRONZINO ALLORI FACEVA."
./images/296.jpg	ALLORI, Alessandro	Oil on canvas	It is not easy matter to identify the beautiful, golden-haired Florentine woman wreathed with flowers like Flora or Spring as the Christian Church, or the boy with the languishing satiated look as Christ, betrothing himself to her and rejecting the Synagogue. In the interpretation of Allori, a late Mannerist, the pious subject acquired a strong character of courtly romance.
./images/297.jpg	ALLORI, Alessandro	Fresco	Pure genre scenes like the view of women hanging clothes to dry or combing their hair in the vault of a loggetta in the Palazzo Pitti are extremely rare in the monumental form of fresco decorations in the sixteenth century. Comparable scenes are, however, regularly found as elements of landscapes or grotesques.This stunning room was originally an open loggia leading on to the Boboli Gardens, and located in the South wing of the Palace. It was designed to house the “Apartments for Foreign Princes and Cardinals” (Guest Apartments). It boasts the oldest painted decoration in Pitti Palace, commissioned from Alessandro Allori by Ferdinand de’ Medici shortly before he became Grand Duke. In the centre of the vault, a trompe l’oeil depicts a terrace that opens out under the sky and, along the balustrade, various female figures as they perform everyday activities. The highly naturalistic elegance with which animals and some items – such as the candelabras filled with numberless species of flowers – are shown, together with the sheer quality of the execution make this ceiling one of the most extraordinary examples of Florentine Mannerist painting in a private setting. In the centre of the vault, a pair of angels are lifting the Cardinal’s coat-of-arms into the skies, surrounded by a wide variety of birds. Idealised landscapes decorate the walls in an easily narrative style, but also with a wealth of extremely modern naturalistic details, modelled on Flemish experiences, as translated in Florence by Paul Bril. The excellent quality of the frescoes means this work can certainly be attributed to Alessandro Allori, even if some sections are by workshop artists. Restoration work in the 1990s brought to light the illusory decorations that reproduce the balustrade on the outer side of the ancient loggia, as well as the brilliance of the original colours.
./images/298.jpg	ALLORI, Alessandro	Oil on copper	What strikes us in this portrait is the convincing compromise between the formal purity acquired from Bronzino, the predilection for enlarged forms drawn from Michelangelo, and the balanced, rhythmic spatial models of Raphael, for Allori was a truly skilled alchemist in combining these various influences in a dignified way.The lady portrayed is certainly Bianca Cappello, already painted by Allori in a fresco which now hangs in the Tribune of the Uffizi.On the back of the portrait is an allegorical scene, the Dream of Human Life.
./images/299.jpg	ALLORI, Alessandro	Oil on canvas	
./images/300.jpg	ALLORI, Alessandro	Fresco	Grand Duke Francesco I de' Medici was a man of profound and obsessive passions. The Uffizi galleries, which he established, were one, Bianca Cappello (1548-1587), his mistress, and afterwards, the second wife, was the other.
./images/301.jpg	ALLORI, Alessandro	Oil on lead with gold leaf	Francesco I (1541-1587) was the son of Cosimo de' Medici and Eleonora di Toledo and ruled as second Grand Duke of Tuscany from 1574 until his death in 1587. The present small tondo was probably a gift from Francesco to his sister Lucrezia on the occasion of her marriage to the Ferrarese Duke Alfonso II d'Este in June 1588.
./images/302.jpg	ALLORI, Alessandro	Oil on panel	The portrait represents Tommaso de' Bardi, a Florentine exile in Rome, half length, in a black doublet and hose with a statue of Fame.At nineteen Allori moved to Rome, where he was for two years, studying the ancient statues and the works of Michelangelo. At the same time he did many portraits among them that of Tommaso de' Bardi and of his wife Ortensia Montauti.
./images/303.jpg	ALLORI, Alessandro	Oil on canvas transferred from wood	Formerly the painting was attributed to Agnolo Bronzino. The sitter was assumed to be either Grand Duke Cosimo Medici II (1590-1621) or Grand Duke Ferdinando Medici (1551-1609). These assumptions are, however, not proven.
./images/304.jpg	ALLORI, Alessandro	Oil on copper	In a nocturnal scene, John the Baptist preaches the coming of Christ. He holds the standard of the Resurrection above a lamb representing Christ's sacrifice. Allori seems to have looked back to the Mannerist for his palette, to Michelangelo for his figures, and to northern Europe for his landscape.
./images/305.jpg	ALLORI, Alessandro	Oil on copper	In this work, as often occurs in the painting of Allori, the composition is slightly over-emphatic. Saint Peter, kneeling in the foreground, enveloped in his billowing garments, seems in fact to be acting on a stage. The setting, instead, is made pleasant and gracious thanks to an almost archaic use of perspective, to that sea rising high on the horizon, ruffled by light foaming waves, and to the small boat, tossed by the waters, brimming with small figures.Suggested listening (streaming mp3, 21 minutes):Giovanni Pierluigi da Palestrina: Missa Brevis (Tu es Petrus)
./images/306.jpg	ALLORI, Alessandro	Oil on slate	The Studiolo is a tiny chamber in the Palazzo dei Priori (Palazzo Vecchio), accessible by a hidden spiral staircase. It was dedicated to the geological, mineralogical and alchemical interest of Francesco I de' Medici, son and successor of Cosimo I. Its walls are lined with two tiers of oil paintings on slate or panel that act as doors for cupboards containing Francesco's scientific books, specimens, and instruments.Alessandro Allori's contributions to the decoration of the Studiolo in the Palazzo Vecchio included the Pearl Fishers.Allori was the follower of Agnolo Bronzino, and his style imitates the cool, smooth manner of his teacher. Exquisite male and female nudes, human and mythological, play about on rocks, dive off boats, and bring up shells overflowing with seawater and pearls. Over and over the figures quote Michelangelo (the central nude seen from the back comes straight out of theBattle of Cascina), but only in the most playful way. The echoes of theDeluge on the Sistine Ceilingare transformed by Allori's predominantly pink and blue colouring.
./images/307.jpg	ALLORI, Alessandro	Oil on canvas	
./images/308.jpg	ALLORI, Alessandro	Fresco	The Vasari Corridor was built in 1564 by Giorgio Vasari in only five months at the time of the wedding between Francesco I de' Medici and Giovanna of Austria; it served to link up the Pitti Palace, where the Grand Duke resided, with the Uffizi (or offices) where he worked.It is a covered walk, almost a kilometre in length, an overhead passageway that starts out from the West Corridor of the Gallery, heads towards the Arno and then, raised up by huge arches, follows the river as far as the Ponte Vecchio, which it crosses by passing on top of the shops. On the other side of the Arno, the corridor passes through the interior of the church of Santa Felicità, and finally reaches the Boboli gardens and the apartments in the Pitti Palace.This detail of the decoration of the corridor represents mixed beings (hybrids) frequently created in the Mannerist period by painters of grotesques. They are part of the decoration of the made by Alessandro Allori and his workshop.
./images/309.jpg	ALLORI, Alessandro	Fresco	The picture shows a detail from the decorative grotesques in the Vasari Corridor.
./images/310.jpg	ALLORI, Alessandro	Oil on wood	This is a characteristic Mannerist painting by Allori.Suggested listening (streaming mp3, 4 minutes):Francesco Gasparini: The Meddlesome Cupid, aria
./images/311.jpg	ALLORI, Cristofano	Oil on canvas	Judith with the Head of Holofernes has been described as the most celebrated of all Florentine seicento pictures. It exists in numerous versions, the best known being that in the Palazzo Pitti, Florence, painted for Grand Duke Cosimo II. The primacy of the version in the Royal Collection, however, depends principally on the vividness of the characterisation, the freshness of colouring, and the numerous changes effected during the course of painting even after several preparatory drawings had been made. Many of these changes are visible to the naked eye and accord with early descriptions of Allori's working methods. By contrast, the version in the Palazzo Pitti is slicker and more self-assured as a result of following an established design.The painting's reputation is derived from the autobiographical aspect of the treatment of the subject as recounted by Filippo Baldinucci (1625-96) in his Notizie de' professori del disegno da Cimabue in qua. Baldinucci records that Allori was essentially a libertine who was given to occasional bouts of piety. Regarding the subject of the present picture he states that the figure of Judith is a portrait of the painters lover, Maria di Giovanni Mazzafirri (died 1617), known as 'La Mazzafirra' that the features of the servant are those of La Mazzafirra's mother, and that the head of the decapitated Holofernes is a self-portrait of the artist. In essence, the composition commemorates an unhappy liaison and symbolises the suffering that Allori experienced at the hands of La Mazzafirra.The story of the Jewish heroine Judith, who saves her townspeople the Bethulians by cutting off the head of the Assyrian general Holofernes, is recorded in the Book of Judith found in The Apocrypha. The subject was frequently represented, sometimes as a straightforward narrative, sometimes with an allegorical (usually political) significance. The double meaning in the painting by Allori is confirmed by a poem by Giovanbattista Marino (La Galena, 1619), written in Paris where he saw one of the versions. Marino writes that Holofernes is killed twice, firstly by Cupid's darts and secondly by the sword. It is a theme that continues in literature certainly up to John Keats's La Belle Dame sans Merci. The female artists Lavinia Fontana and Artemisia Gentileschi depicted themselves as Judith, and there is an autobiographical element in the Judith by Jacopo Ligozzi of 1602 (Florence, Palazzo Pitti). Similar opportunities arose in the treatment of the subjects of David and Salome. Caravaggio, for instance, in the David and Goliath dating from 1605-06 (Rome, Galleria Borghese), used his own features for the head of Goliath. This last is a composition that Allori knew.Suggested listening (streaming mp3, 17 minutes):Alessandro Scarlatti: La Giuditta, oratorio, Part I (excerpts)
./images/312.jpg	ALLORI, Cristofano	Oil on canvas	"Cristofano Allori trained in the school of his father and his grandfather, the leading Florentine Mannerist Agnolo Allori, known as Bronzino. Even if Cristofano may be regarded as an artist who broke with late Mannerist tendencies and went on to become an express proponent of early Baroque reform ideas, he nevertheless continues to borrow certain traits of ""Mannerist physiognomy"" in order to heighten the effect of a picture. In his most famous painting, Judith with the Head of Holofernes, the extreme contrast between the dark and bearded head of Holofernes and the angelic face of his murderess owes much to the Mannerist school in which he was trained.Allori is said to have created a portrait of his mistress Mazzafirra in the figure of Judith and her mother in the figure of the elderly servant woman. The head of Holofernes may be a self-portrait. If this is true, the picture would certainly be a classic example of the so-called ""portrait historié"" in which real figures are presented as figures from history. Whether or not this is true, the significance of this painting lies predominantly in the enormous erotic tension that emanates not only from the faces of Judith and Holofernes, but also from the sensuality with which the Old Testament heroine is portrayed. This major theme of triumph over tyranny had never before been presented from this point of view.This is the only painting from the long neglected Florentine school of the seventeenth century whose reputation has always remained at the highest level, and it therefore gained a sort of symbolic value. Moreover, its fame as a masterpiece of the Seicento spread beyond regional borders, thanks in part to its temporary confiscation and subsequent display in the Musée Napoléon in Paris between 1799 and 1815. The work is by far the best of the many existing versions, copies, and derivations. Although it is not the prime version of this much-painted composition, it is possibly the only fully autograph surviving example.Allori, a Florentine, painted this canvas during Artemisia Gentileschi's stay in Florence, and surelyknew her version.Suggested listening (streaming mp3, 17 minutes):Alessandro Scarlatti: La Giuditta, oratorio, Part I (excerpts)"
./images/313.jpg	ALLORI, Cristofano	Oil on canvas	The most famous painting by Florentine artist Cristofano Allori, carried out between 1610 and 1612, became an instant success and was widely copied, due in part to the popularity of the legend of the biblical heroine Judith which the artist interpreted autobiographically; the decapitated head of Holofernes is a self-portrait while his lover Mazzafirra is portrayed in the beautiful face of the young woman, whose extraordinarily luxurious clothing is a direct tribute to the city's thriving textile industry.This work by Cristofano acknowledges his influence from Caravaggio through the teachings of Artemisia Gentileschi who, in the same period in the service of the Medici family, painted two violent interpretations of Judith for Cosimo II. Cristofano emphasizes the heroine's beauty, the candour of her skin tones and the exquisite quality of her clothing, contrasted against the horror of the decapitated head she holds in her hand. Judith appears proud of her deed and sure of her divine protection.Suggested listening (streaming mp3, 17 minutes):Alessandro Scarlatti: La Giuditta, oratorio, Part I (excerpts)
./images/314.jpg	ALLORI, Cristofano	Oil on canvas	This painting,one of Allori's best known compositions, is known in more than one version, the most important of which are in the Pitti Palace, Florence and the Royal Collection, London.
./images/315.jpg	ALLORI, Cristofano	Oil on canvas	
